method,split,policy_seed,scenarios,repetitions_per_scenario,route_measurements,route_mean_ms,route_median_ms,route_sample_std_ms,route_min_ms,route_max_ms,decision_measurements,decision_mean_ms,decision_median_ms,decision_sample_std_ms,decision_min_ms,decision_max_ms
rl_no_curriculum,scale_100,44,10,10,100,1.7276787200535182,1.29273250058759,1.1892518359791346,0.6825139971624594,6.167837007524213,100,0.646697207250933,0.6881834997329861,0.14865199186411254,0.3930097995180404,1.0276469984091818
rl_no_curriculum,scale_100,55,10,10,100,769.5818763929856,1.5566670008411165,1551.9292929351304,0.6956220022402704,4400.48289823244,100,0.5754301296440054,0.5908184994041221,0.1694957076619678,0.3407998355276504,0.9877990014501847
rl_no_curriculum,scale_100,all_seeds,10,10,500,1080.1393431372853,2.495848000762635,1740.638322482676,0.6718730001011863,4472.301911380782,500,0.5421787043179258,0.4846412998631422,0.17071039542642127,0.3387770424007613,1.5616700002283324
rl_no_curriculum,scale_15,11,10,10,100,3.3300953502839548,3.439699994487455,1.122327104816319,1.685365004959749,6.347811005980475,100,0.3615911115870152,0.35420999981094303,0.037793316016706595,0.32992000044693914,0.5800941248708114
rl_no_curriculum,scale_15,22,10,10,100,3.4278167601223686,3.5611460007203277,1.0833017935504223,1.7884879998746328,6.012627996824449,100,0.3789083920568318,0.36999733341266017,0.035189827760191854,0.34783616683853325,0.5640157496600295
rl_no_curriculum,scale_15,33,10,10,100,3.3177866297774017,3.405654004382086,1.1657563437590934,1.7131890017481055,7.76919100098894,100,0.3625032953596019,0.355241135392654,0.02931382648499031,0.3426378003496211,0.5549422143563528
rl_no_curriculum,scale_15,44,10,10,100,3.4038270394012216,3.4760664966597687,1.1632608212590547,1.7062549995898735,7.650652998563601,100,0.3769212765456001,0.36659366720587494,0.037122836388979334,0.3412509999179747,0.5464752141831143
rl_no_curriculum,scale_15,55,10,10,100,3.2553435899535543,3.2836154987307964,1.1265285233202198,1.7298010061495006,6.975848991714884,100,0.3601249374910741,0.3498192992992699,0.0365429996056398,0.33602949952182826,0.5813207493095737
rl_no_curriculum,scale_15,all_seeds,10,10,500,3.3469738739077,3.441399503572029,1.1298063966433816,1.685365004959749,7.76919100098894,500,0.3680098026080246,0.35784195006272057,0.03611645138607727,0.32992000044693914,0.5813207493095737
rl_no_curriculum,scale_30,11,10,10,100,74.21652763394377,7.134023995604366,136.48192153402903,3.590089996578172,446.1530610060436,100,0.39993757255291157,0.3645343307839656,0.07916632650806797,0.3303684699171249,0.6696953335752672
rl_no_curriculum,scale_30,22,10,10,100,46.00662857905263,7.097293000697391,120.68669640050068,3.077531000599265,466.0155260389729,100,0.3841829013016159,0.3688088082627574,0.050269849222819005,0.3419478889554739,0.6394395556223268
rl_no_curriculum,scale_30,33,10,10,100,107.88349232727342,8.867571501468774,157.94508833691998,4.4994780073466245,543.6053159974108,100,0.3760525649420728,0.3611560713649781,0.05136587094210361,0.337146125497788,0.6040059066637897
rl_no_curriculum,scale_30,44,10,10,100,77.81681977878179,8.970259490524768,144.9122224791005,3.513329993438674,473.9167619700311,100,0.4024643557753727,0.3675813662387858,0.07887848763900476,0.34184087328968515,0.8765133681759165
rl_no_curriculum,scale_30,55,10,10,100,73.74130353979126,6.890300497616408,139.23260615014442,0.6772279994038399,454.20139304042095,100,0.4178223341146911,0.3624896411262549,0.11728077178929562,0.3331363632969442,0.8126690008793958
rl_no_curriculum,scale_30,all_seeds,10,10,500,75.93295437176857,7.313751502806554,141.1852138924725,0.6772279994038399,543.6053159974108,500,0.3960919457373328,0.3650138238727403,0.0802879676408662,0.3303684699171249,0.8765133681759165
rl_no_curriculum,scale_50,11,10,10,100,576.5652596842483,850.8738086402445,482.70681384864076,1.50026199844433,1251.4024549891474,100,0.39368429825337564,0.36424309371341224,0.06501922827115829,0.3345733020309126,0.5559846504183952
rl_no_curriculum,scale_50,22,10,10,100,586.0542981713661,862.9565915143758,485.5583782686614,6.980166010180255,1267.031569044775,100,0.38237115178172365,0.3600040653955754,0.05102063815863641,0.34138805678667267,0.5341880911477016
rl_no_curriculum,scale_50,33,10,10,100,578.7944528650769,857.7356465211778,480.72525502891153,6.931440995685989,1258.306379091664,100,0.39233423390718514,0.35315270242261243,0.06927822518148102,0.33860830517223806,0.6492569999474134
rl_no_curriculum,scale_50,44,10,10,100,688.3911648073263,869.5813990998431,465.92489304865677,1.5114229972823523,1274.0062240445695,100,0.4153144500108239,0.3552289913514479,0.07765175655114835,0.34042458479234483,0.5873065791475758
rl_no_curriculum,scale_50,55,10,10,100,385.72810478213796,9.145699496002635,478.5620733633947,1.796409000235144,1271.048319995316,100,0.4214579642308007,0.3714339684393053,0.09080645050928658,0.33715636080305555,0.698006499078474
rl_no_curriculum,scale_50,all_seeds,10,10,500,563.1066560620311,855.3950809837261,486.82659427064056,1.50026199844433,1274.0062240445695,500,0.4010324196367818,0.36114250009891946,0.07321106754785718,0.3345733020309126,0.698006499078474
rl_no_curriculum,seen_layout_unseen_pairs,11,30,10,300,3.626692936559266,3.246742000555969,1.58516086591796,1.350675000139745,12.871115995949367,300,0.44977017317680035,0.37619543686560064,0.12754131278452038,0.3303087131436249,1.0725929996624473
rl_no_curriculum,seen_layout_unseen_pairs,22,30,10,300,4.215088950028682,4.181262502243044,1.437732706607776,1.6766919980000239,12.247103000845527,300,0.5158618919798472,0.5096842503007792,0.09957597724656654,0.3353383996000048,1.1202908323563558
rl_no_curriculum,seen_layout_unseen_pairs,33,30,10,300,2.975513439741917,2.832896005202201,0.7740092368107615,1.3385850070335437,5.455611000797944,300,0.3713489235530787,0.35055681220390916,0.06071612771680334,0.33393855604420725,0.645552000059979
rl_no_curriculum,seen_layout_unseen_pairs,44,30,10,300,3.976497987047575,3.602833498007385,1.3824929418676721,1.7186010009027086,8.833632000460057,300,0.49396658439666835,0.5058372917552506,0.12775443143136184,0.33878675048981677,1.1572054281714372
rl_no_curriculum,seen_layout_unseen_pairs,55,30,10,300,2.9455847033144287,2.792646997477277,0.7701939221744369,1.4155469980323687,6.306991999736056,300,0.3683213263743349,0.3459893608426986,0.062419440878427386,0.3257614995770079,0.788373999967007
rl_no_curriculum,seen_layout_unseen_pairs,all_seeds,30,10,1500,3.547875603338374,3.220754499125178,1.3408372973951677,1.3385850070335437,12.871115995949367,1500,0.4398537798961459,0.37062828452386987,0.11711389979487863,0.3257614995770079,1.1572054281714372
rl_no_curriculum,sensor_noise_p05,11,10,10,100,3.5474007109587546,3.54681900171272,1.004199955081585,1.4786279971303884,7.046355000056792,100,0.3967302362130135,0.3695953741953417,0.09334578692198252,0.3520836427404512,1.090149750780256
rl_no_curriculum,sensor_noise_p05,22,10,10,100,3.4418893200927414,3.544530494764331,1.066776957061248,1.489497004513396,7.724467996013118,100,0.37626115230602236,0.36543557879278005,0.038576320340957114,0.34979876951323463,0.6330227506623487
rl_no_curriculum,sensor_noise_p05,33,10,10,100,3.4981115801565466,3.5376584928599186,1.0169946269788344,1.4002379975863732,5.589054995652987,100,0.3777987608123551,0.36831028783126385,0.03822676435416747,0.3478036921408672,0.6212152502484969
rl_no_curriculum,sensor_noise_p05,44,10,10,100,3.529327109536098,3.589986505176057,1.0490046938172417,1.4467699984379578,5.986879001284251,100,0.38536169449072166,0.3755092243409308,0.039713082551464676,0.3514311532713831,0.5828894991282141
rl_no_curriculum,sensor_noise_p05,55,10,10,100,3.5257266605185578,3.437577495787991,1.076254980867989,1.4876450040901545,6.889514999784296,100,0.37646822871243735,0.37348756245592085,0.03181871707875938,0.3436530767850435,0.6263195454349361
rl_no_curriculum,sensor_noise_p05,all_seeds,10,10,500,3.5084910762525396,3.5329484999238048,1.0394848595655137,1.4002379975863732,7.724467996013118,500,0.38252401450691,0.3711827429599777,0.0537529095191319,0.3436530767850435,1.090149750780256
rl_no_curriculum,sensor_noise_p10,11,10,10,100,3.189675718676881,2.8706235007120995,1.2291744544885472,1.7678080002951901,7.3095319894491695,100,0.373809061572578,0.36874876398612216,0.026699936839611114,0.34149233336696244,0.5622716914960899
rl_no_curriculum,sensor_noise_p10,22,10,10,100,3.2092517292767297,2.9660759937542025,1.2296447077193757,1.7401299955963623,7.019665994448587,100,0.37645695496996845,0.3703312504209558,0.030161362829112203,0.344480400235625,0.539974307265276
rl_no_curriculum,sensor_noise_p10,33,10,10,100,3.7095014698206796,3.013573996213381,1.6582988183621785,1.7408049970981665,7.567131000541849,100,0.43312544173318784,0.3681553845616201,0.16370373232086172,0.3425919997728973,1.5134262001083698
rl_no_curriculum,sensor_noise_p10,44,10,10,100,3.353217520561884,2.93412550490757,1.3633401051337688,1.7466710014559794,6.427439009712543,100,0.3725692575896204,0.36383262552893336,0.03140967818682154,0.34522299938544165,0.5821090006585499
rl_no_curriculum,sensor_noise_p10,55,10,10,100,3.169801789445046,2.762513999186922,1.2786243085501652,1.7005570007313509,7.335921996855177,100,0.3662202599871873,0.3574172692519728,0.035104684995260954,0.3399324996280484,0.5643016920657828
rl_no_curriculum,sensor_noise_p10,all_seeds,10,10,500,3.326289645556244,2.91494200064335,1.370910870659647,1.7005570007313509,7.567131000541849,500,0.3844361951705084,0.3661450838383947,0.0817566413581852,0.3399324996280484,1.5134262001083698
rl_no_curriculum,stochastic_obstacles_p05,11,10,10,100,2.838204820000101,2.9246760004753014,0.9350961061245934,1.6929749981500208,4.963523999322206,100,0.3850868102124177,0.37315981148822175,0.0489952350740136,0.33859499963000417,0.7090748570460293
rl_no_curriculum,stochastic_obstacles_p05,22,10,10,100,3.5094145305629354,2.9536875044868793,1.9043063941492528,1.7105709994211793,11.403084001358366,100,0.46207352131293555,0.38199067480491067,0.1734137204097186,0.34211419988423586,1.4253855001697957
rl_no_curriculum,stochastic_obstacles_p05,33,10,10,100,2.7083728706202237,2.7881375044671586,0.8578516128297895,1.684055994701339,5.516651999641908,100,0.36819728211581343,0.3590026004530955,0.03453124695554466,0.3368111989402678,0.5730552859729089
rl_no_curriculum,stochastic_obstacles_p05,44,10,10,100,2.9040782105221297,2.924168502431712,1.013289007643902,1.7058750054275151,5.02444200537866,100,0.39264086595323056,0.37163790002523456,0.06239507784894368,0.341175001085503,0.6195411251610494
rl_no_curriculum,stochastic_obstacles_p05,55,10,10,100,3.3749575100955553,2.998367997861351,1.6698691239378771,1.7473539992352016,9.969244001695188,100,0.4455918140933396,0.41113504137986945,0.10577606722259862,0.3494707998470403,0.9062949092450171
rl_no_curriculum,stochastic_obstacles_p05,all_seeds,10,10,500,3.067005588360189,2.901981502873241,1.3768387542228981,1.684055994701339,11.403084001358366,500,0.41071805873754735,0.37308332530301413,0.10489505723031811,0.3368111989402678,1.4253855001697957
rl_no_curriculum,stochastic_obstacles_p20,11,10,10,100,3.41001094031526,3.005737999046687,1.5858615501866813,1.409041004080791,7.485718004318187,100,0.415847184039442,0.3999346453535205,0.05447237816145961,0.3514551431830374,0.6989321664150339
rl_no_curriculum,stochastic_obstacles_p20,22,10,10,100,4.3606843002999085,3.6158049988443963,2.152091848680549,2.010636995692039,10.144449996005278,100,0.542663533742414,0.53969843226944,0.1387643057720596,0.35280985632977846,1.0924131113117457
rl_no_curriculum,stochastic_obstacles_p20,33,10,10,100,3.4906273703018087,3.1691980020696064,1.4706792402961437,1.384762999805389,7.875662009610096,100,0.4351968955088497,0.4265621114932906,0.06332739292017273,0.34619074995134724,0.6724418332548036
rl_no_curriculum,stochastic_obstacles_p20,44,10,10,100,4.710218029686075,4.585850500006927,1.988158365765153,2.0188009984849487,9.907547002512729,100,0.592622850214412,0.6006712780314654,0.11895861938811512,0.3529615709599706,1.0619623335514916
rl_no_curriculum,stochastic_obstacles_p20,55,10,10,100,5.494377689610701,4.002449999461533,4.10194681908311,2.120120003382908,20.302490986068733,100,0.5819514709428548,0.576818166640199,0.15851968135207137,0.34585842721363796,1.1296061109331075
rl_no_curriculum,stochastic_obstacles_p20,all_seeds,10,10,500,4.293183666042751,3.6001190019305795,2.5650903566264316,1.384762999805389,20.302490986068733,500,0.5136563868895945,0.47839727752337546,0.13601950331147017,0.34585842721363796,1.1296061109331075
rl_no_curriculum,unseen_layout_same_density,11,30,10,300,8.003758487041827,3.389836003407254,18.471994205122797,1.6571909982303623,83.5739979884238,300,0.3648158434907138,0.3567431003830279,0.03846988586266452,0.3250253688343542,0.5990326004393864
rl_no_curriculum,unseen_layout_same_density,22,30,10,300,8.05111980655056,3.521750501022325,18.414506606179767,1.687128999037668,85.03411599667743,300,0.3663531318037798,0.355765162703392,0.0442280659408892,0.32681297782498103,0.6461261997174006
rl_no_curriculum,unseen_layout_same_density,33,30,10,300,9.79400120635546,3.720186996361008,22.857905782025707,1.6910450030991342,114.96219299806398,300,0.4513439857584202,0.45216982089186786,0.11428946292672172,0.3323317509946517,0.9876783995423466
rl_no_curriculum,unseen_layout_same_density,44,30,10,300,8.139266236321419,3.459553001448512,19.00199417176521,1.670736997766653,89.71071500127437,300,0.3635634649970183,0.35264847127629245,0.04260732657509892,0.3338055511833065,0.645172700387775
rl_no_curriculum,unseen_layout_same_density,55,30,10,300,9.771428987248024,3.555266001058044,23.00420570113693,1.66056299713091,139.39510702039115,300,0.44650632302117504,0.42464507122141576,0.10654348508681366,0.32723007123826797,1.1499886015371885
rl_no_curriculum,unseen_layout_same_density,all_seeds,30,10,1500,8.751914944703458,3.4806610019586515,20.45008769404647,1.6571909982303623,139.39510702039115,1500,0.3985165498142214,0.3583470003529025,0.08726652584285047,0.3250253688343542,1.1499886015371885
rl_no_curriculum,wind_energy_penalty_0_25,11,10,10,100,3.156039839886944,3.4144814999308437,1.132659470363477,1.3715940003748983,6.01609800287406,100,0.36538981373542145,0.3570984994439641,0.03149721099047505,0.3362283338598597,0.5469180002612781
rl_no_curriculum,wind_energy_penalty_0_25,22,10,10,100,3.564108790778846,3.7264095026330324,1.5018694386322935,1.3916000061726663,7.221129999379627,100,0.40947830187852946,0.3622043634095462,0.0882486749097627,0.3386262492313108,0.6564663635799661
rl_no_curriculum,wind_energy_penalty_0_25,33,10,10,100,3.0280517905339366,3.099480498349294,1.0512566425761944,1.3528010022128,5.777598002168816,100,0.35252257429001016,0.34198609999813406,0.03483755533280537,0.33020690898410976,0.5777598002168816
rl_no_curriculum,wind_energy_penalty_0_25,44,10,10,100,3.12465764949593,3.428119996897294,1.0006659447296768,1.4121550011623185,5.563624003116274,100,0.36861565230584664,0.3541905453775226,0.04937541208651008,0.3391129089736337,0.6092560006436543
rl_no_curriculum,wind_energy_penalty_0_25,55,10,10,100,4.736304579964781,4.9499965007271385,1.5402977669630993,2.242221999040339,8.56041500082938,100,0.5594411685970393,0.5376231546116677,0.0855718163595519,0.4990228186546698,1.1755209989132709
rl_no_curriculum,wind_energy_penalty_0_25,all_seeds,10,10,500,3.5218325301320874,3.6833064950769767,1.4120470369328242,1.3528010022128,8.56041500082938,500,0.4110895021613694,0.35940924598994917,0.09898267331922676,0.33020690898410976,1.1755209989132709
rl_no_curriculum,wind_energy_penalty_1_0,11,10,10,100,2.7339123205456417,2.4855760020727757,0.6292634859758703,2.035219997196691,4.781413997989148,100,0.3650732050955661,0.3587043619417172,0.0334163037057962,0.3350919993993427,0.5792142501377384
rl_no_curriculum,wind_energy_penalty_1_0,22,10,10,100,3.983404649916338,3.734793503099354,1.0634812135981464,2.8234589954081457,8.17614000334288,100,0.5315761915706659,0.5010314292424785,0.08910453325037698,0.4685797503043432,0.9468089998942256
rl_no_curriculum,wind_energy_penalty_1_0,33,10,10,100,2.7110325392641244,2.4653954969835468,0.5926119683400799,2.008153998758644,3.9788950016372837,100,0.36330659082356526,0.35068483319062377,0.04503340409263353,0.33454688915905234,0.6465199997668
